customer_id,customer_name,email,phone,signup_date_raw,tier,region
CUST04069,Troy Vega,,,11/11/2025,Bronze,Midwest
CUST04070,Benjamin Franklin,fmiller@example.org,540.384.9785,2025-02-17,Bronze,South
CUST04071,Shane Proctor,pfields@example.net,691.291.6545,26-Apr-2025,Silver,Midwest
CUST04072,Michael Lindsey,gaustin@example.net,(807)425-0933x3020,2026-02-02,Silver,Northeast
CUST04073,Daniel Patrick,matthew28@example.org,549.478.5752,01-Apr-2025,Silver,Northeast
CUST04074,Andrew Pierce,wilsonrobert@example.org,001-650-425-5130x99962,22-Jan-2026,Silver,South
CUST04075,Jennifer Day,bgallagher@example.com,7344562155,06/19/2025,Gold,South
CUST04076,Tyler Rodriguez,silvamichael@example.com,(794)619-0454x906,12/07/2025,Silver,West
CUST04077,Patrick Thomas Jr.,rioswarren@example.com,(261)818-7007x49890,09/05/2024,Bronze,Midwest
CUST04078,Shane Mcintyre,,855-567-7521,25-Mar-2025,Platinum,Northeast
CUST04079,Brooke Scott,kevin50@example.com,(954)978-8915x59398,05/20/2026,Silver,Northeast
CUST04080,Melanie Estrada,dennis80@example.com,001-342-621-2037x3600,20-Feb-2025,Silver,Northeast
CUST04081,Cassandra Anderson,blakedennis@example.org,917-393-9538x430,11/15/2025,Bronze,South
CUST04082,Jeffrey Obrien,jenniferrodriguez@example.com,+1-903-433-1393x605,2025-12-16,Bronze,South
CUST04083,Jerry Davis,mary67@example.com,+1-223-586-5826x30161,07/26/2024,Bronze,Northeast
CUST04084,Cindy Kim,eric34@example.org,001-454-375-5156x9832,2025-11-24,Gold,South
CUST04085,Andrea Hunter,franklincarlos@example.net,977-301-9827,05/29/2025,Platinum,Midwest
CUST04086,Jon Rivera,bmontoya@example.org,(817)774-4415,05/24/2025,Bronze,Midwest
CUST04087,Stephen Robles,vstafford@example.net,724.781.3281x80129,2025-07-01,Silver,Midwest
CUST04088,Emily Hebert,gabriel40@example.com,749-413-1046,2025-06-29,Silver,South
CUST04089,Nicholas Kelly,manuel31@example.net,,11/07/2024,Silver,Northeast
CUST04090,Joseph Thompson,,212-294-7299x26337,09/10/2025,Silver,South
CUST04091,Daniel Vega,sheltonjack@example.org,(376)315-8425,04/25/2026,Bronze,Midwest
CUST04092,Sheila Steele,ericwilson@example.com,931.332.9757x03409,2025-12-14,Silver,South
CUST04093,Anna Serrano,kyle62@example.net,001-974-881-8731x78529,2025-01-28,Bronze,South
CUST04094,Katie Rios,hpierce@example.net,(961)675-8692,26-Oct-2024,Silver,West
CUST04095,Sandra Brown,longbob@example.net,911-917-0404,12/15/2024,Gold,West
CUST04096,Anthony Taylor,ichandler@example.org,339.270.1631x6295,2026-02-26,Platinum,South
CUST04097,Brian Foster,vhamilton@example.com,666-606-4858,2025-01-10,Bronze,Midwest
CUST04098,Glenn Valenzuela,wcarter@example.org,,02-Jul-2025,Gold,Northeast
CUST04099,Virginia Carter,,526-352-7667,08-Mar-2025,Bronze,West
CUST04100,Ryan Davis,ngallegos@example.org,712-268-1868,2026-03-10,Silver,West
CUST04101,Edward Maynard,robert97@example.com,504-656-8826,2024-11-06,Silver,Northeast
CUST04102,Daniel Jensen,bsmith@example.com,(851)336-2725,2025-07-05,Bronze,West
CUST04103,Mark Smith,tammy87@example.com,,10/21/2024,Bronze,Northeast
CUST04104,Mark Collins,,521-462-7573,12-Jun-2026,Bronze,Northeast
CUST04105,Brandon Grimes,ryanlynch@example.org,+1-674-780-2335x235,09/09/2025,Platinum,Northeast
CUST04106,Justin Waller,,+1-784-760-7491x6981,21-Feb-2025,Bronze,Midwest
CUST04107,Rickey Patterson,bauerlance@example.net,,02/21/2025,Bronze,Northeast
CUST04108,Sarah Smith,josephtaylor@example.net,965-889-9333x571,08/03/2025,Silver,West
CUST04109,Cheryl Holloway,brittany40@example.net,001-947-972-7972x8092,12/26/2025,Bronze,Northeast
CUST04110,Aaron Johnson,,+1-746-940-8798x17361,12/28/2025,Gold,South
CUST04111,Stephen Martin,myersrachel@example.net,6117808295,10/06/2024,Bronze,Midwest
CUST04112,Suzanne Curtis,riversheather@example.net,863-233-8179x8427,2024-09-12,Bronze,Northeast
CUST04113,Stephen Howell,vaughnmark@example.org,870.719.3639,05/02/2026,Bronze,Midwest
CUST04114,Margaret Barrera,rickyjordan@example.net,(990)354-5219x0926,11/14/2024,Gold,Midwest
CUST04115,Richard Stafford,phillipstroy@example.org,,05-Jul-2025,Bronze,Midwest
CUST04116,Rita Johnson,markramirez@example.org,7798740768,13-Jan-2025,Bronze,Northeast
CUST04117,Linda Hernandez,tammy33@example.com,+1-286-495-4680,07-Nov-2024,Silver,South
CUST04118,Logan Henderson,ecox@example.net,001-675-395-9627x4233,04/13/2026,Gold,West
CUST04119,Michael Roberts,danaruiz@example.org,352.869.6857x539,2025-10-12,Bronze,South
CUST04120,Marc James,joewashington@example.com,963-498-4811,2026-01-15,Bronze,Northeast
CUST04121,Bruce Mcbride,htorres@example.com,324.260.6398,07/19/2025,Silver,Northeast
CUST04122,Christopher Schroeder,bishopcatherine@example.org,+1-860-307-8949x350,04/07/2026,Gold,South
CUST04123,Todd Kemp,anthonybell@example.org,348.265.7968,12/25/2024,Bronze,Northeast
CUST04124,Christopher Smith,kwalker@example.net,859-954-3124,12/30/2024,Platinum,Northeast
CUST04125,Shannon Roberts,john81@example.com,819-558-7360,01/09/2025,Platinum,South
CUST04126,Robert Randolph,benjaminbailey@example.org,495.532.7918,12/08/2024,Bronze,West
CUST04127,John Barnes,carlacarpenter@example.net,001-581-775-4814x423,14-Feb-2026,Silver,Midwest
CUST04128,Mary Edwards,tayloremily@example.org,374-568-7927x1855,2025-06-06,Gold,South
CUST04129,Gregory Aguirre,mbarron@example.com,+1-808-978-4178,23-Sep-2025,Silver,West
CUST04130,Lisa Shannon,kcarlson@example.com,001-299-657-2020x3521,2025-07-29,Platinum,Northeast
CUST04131,Barbara Cardenas,frice@example.org,+1-693-431-3863,04-Dec-2024,Gold,Midwest
CUST04132,Michael Wang,catherine71@example.org,817-662-8510x301,2026-03-04,Bronze,Midwest
CUST04133,Allison Galloway,qmolina@example.com,(611)588-0690,07-Mar-2026,Bronze,Midwest
CUST04134,Angela Torres,chadleach@example.org,(206)324-4185,10/31/2025,Silver,West
CUST04135,Jason Carter,morganterri@example.net,+1-757-556-8113x431,2026-02-28,Silver,Northeast
CUST04136,Sarah Green,cassandrakline@example.net,+1-622-935-9634x7262,09/14/2024,Bronze,West
CUST04137,Natasha Armstrong,kstewart@example.com,+1-273-408-7240x36480,2025-10-28,Bronze,Midwest
CUST04138,William Mitchell,vfletcher@example.net,+1-367-465-1727x75329,26-Nov-2024,Gold,Midwest
CUST04139,Noah Graham,daniel93@example.org,2155903824,08/04/2024,Bronze,Midwest
CUST04140,Tyler Hunter,james44@example.com,,2025-04-06,Bronze,West
CUST04141,Kevin Cameron,grayashley@example.net,8497406644,18-Aug-2024,Platinum,West
CUST04142,John Lane,tonismith@example.org,,2025-07-19,Bronze,Northeast
CUST04143,Richard Lane,rhondaadams@example.com,,2025-02-27,Bronze,Northeast
CUST04144,Sheri Alvarez,lisagregory@example.org,+1-203-379-4400,03-Jul-2024,Bronze,Midwest
CUST04145,Jessica Braun DDS,dwells@example.org,001-464-896-4422x1696,08/15/2025,Silver,West
CUST04146,Jordan Li,maryporter@example.com,+1-263-757-2231x526,11/14/2025,Bronze,South
CUST04147,Dustin Jones,hflores@example.org,6157447512,2025-06-23,Gold,West
CUST04148,Kelly Weaver,padilladwayne@example.org,+1-432-487-0789x61783,2025-03-29,Bronze,Northeast
CUST04149,Michael Buchanan,shaun22@example.org,(432)860-1754,28-Sep-2025,Silver,Midwest
CUST04150,Kiara Chan,garymcintyre@example.net,,2025-08-23,Silver,Midwest
CUST04151,Brandy Hernandez,andrea90@example.net,,2025-05-01,Silver,Northeast
CUST04152,Debra Rivera,gthomas@example.com,830.923.9484x7714,18-Dec-2024,Silver,South
CUST04153,Molly Williams,davidadkins@example.org,,21-Sep-2024,Platinum,South
CUST04154,Christopher Baker,theresakim@example.com,,09-Oct-2025,Bronze,Northeast
CUST04155,Rebecca Allen,medinadaniel@example.com,+1-476-351-5021x8645,2025-08-24,Bronze,West
CUST04156,Bradley Russell,,686.218.9085,03-Oct-2025,Silver,South
CUST04157,Antonio Thomas,jeffrey55@example.net,+1-653-497-2056x006,07/02/2024,Gold,West
CUST04158,Charles Cox,nlamb@example.com,407.410.6011x303,2024-12-01,Bronze,Midwest
CUST04159,Danielle Mckinney,jamessnyder@example.com,536-456-0267x41216,2024-12-30,Gold,Northeast
CUST04160,Janet Lopez,rhondafields@example.org,584-339-6099x607,2024-07-03,Silver,West
CUST04161,Heather Johnson,djones@example.net,765-535-9851,2025-09-29,Bronze,West
CUST04162,Miguel Jackson,destinyyoung@example.org,+1-849-350-1528x0064,25-May-2026,Gold,West
CUST04163,Matthew Bauer,rebeccalowe@example.com,(896)249-2896x3899,2024-09-14,Bronze,South
CUST04164,Jamie Bowen,mariejohnson@example.com,364.524.9442x828,10/21/2024,Bronze,Midwest
CUST04165,Rodney Bennett,washingtonamanda@example.com,(897)821-3690,2024-07-15,Bronze,Midwest
CUST04166,Ms. Crystal Jenkins,wilsonhenry@example.org,903-941-7609x7137,07-Mar-2026,Platinum,South
CUST04167,James Johnson,rnicholson@example.org,,08/01/2024,Gold,Midwest
CUST04168,Sarah Solis,tristan86@example.org,(794)530-1226x941,10/23/2025,Silver,South
CUST04169,Craig Gordon,lucasdeborah@example.org,+1-682-221-6259x322,2025-11-27,Gold,Northeast
CUST04170,Stacey Franco,cynthia74@example.net,783.441.6232,2025-07-07,Bronze,West
CUST04171,Todd Johnson,,,20-Aug-2025,Bronze,Midwest
CUST04172,Christine Hernandez,nvincent@example.net,,29-May-2026,Gold,Midwest
CUST04173,Kristine Hatfield,gmarsh@example.org,(543)385-5129x9866,12-Jul-2025,Silver,West
CUST04174,Jordan Sanchez,austinpeter@example.org,,2026-01-24,Silver,South
CUST04175,James Copeland,jimenezjesse@example.net,588-559-3775,2025-03-14,Bronze,West
CUST04176,Deanna Williams,wendy33@example.org,+1-243-435-0698x4433,22-Feb-2025,Gold,South
CUST04177,Paul Beck,thomasstephens@example.com,(744)785-6786x8926,09/19/2024,Silver,Midwest
CUST04178,Dr. Patrick Garcia,robertfoster@example.org,001-670-455-4565x1541,2026-05-03,Gold,South
CUST04179,Kimberly Jones,leslie94@example.org,382.225.8140,2026-06-11,Silver,South
CUST04180,Laura Cooper,jessica28@example.org,(945)480-8106x35519,17-Apr-2025,Silver,Midwest
CUST04181,Don Flores,mary24@example.com,(382)358-4597x22050,2025-04-06,Bronze,South
CUST04182,Charles Stone,falvarez@example.com,001-719-720-2976x3775,10/27/2025,Platinum,Midwest
CUST04183,Scott Cummings,fraziercandace@example.com,(871)416-2535x2293,2026-03-21,Silver,Midwest
CUST04184,Angela Alvarez,nicoleharmon@example.net,859.437.2751x315,2026-03-22,Bronze,Northeast
CUST04185,William Nash,thomas78@example.com,507-894-5393x4112,04-Feb-2025,Gold,South
CUST04186,Christopher Roth,brandon96@example.com,001-920-764-7405x503,2024-07-10,Gold,South
CUST04187,Nancy Smith,tracy04@example.com,771.823.7287x35768,01-Jan-2025,Gold,West
CUST04188,Hannah Todd,harveyjustin@example.org,874.316.8674x4899,11/15/2025,Silver,South
CUST04189,Sarah Sandoval,jsmith@example.org,243-958-3510x067,01-Oct-2025,Bronze,Northeast
CUST04190,Steven Parks,jeffrey07@example.net,441.352.7421,2024-12-27,Bronze,Northeast
CUST04191,Lisa Phillips,wilsonamy@example.org,+1-275-237-4126,08-May-2026,Bronze,South
CUST04192,Jessica Russo,radams@example.net,,04/08/2025,Gold,Midwest
CUST04193,Laura Keller,david06@example.org,788-778-2028x2536,10/17/2024,Gold,West
CUST04194,Collin Medina,hallgrant@example.com,857-916-1954,2024-10-19,Bronze,West
CUST04195,Paige Ibarra,daniel50@example.com,513-783-5146,01/28/2025,Bronze,South
CUST04196,Jacob Ramirez,olivia76@example.org,9692348673,04/28/2026,Silver,South
CUST04197,Michael Woods,mendozajordan@example.org,(241)372-2551x45885,2025-07-31,Silver,Northeast
CUST04198,Laura Smith,smithdaniel@example.org,(539)600-1990x7394,2024-07-01,Silver,Northeast
CUST04199,Andrew Rhodes,edouglas@example.net,429.270.3450x588,2024-11-02,Gold,West
CUST04200,James Cannon,courtney39@example.net,001-374-622-5779x83042,20-Feb-2025,Silver,South
CUST04201,Tanya Gonzalez,christopherhiggins@example.org,993-486-8226,2024-12-27,Silver,South
CUST04202,Austin Russo,robertcampbell@example.com,(629)678-8235x5318,2026-03-29,Platinum,West
CUST04203,Jeanette Williams,matthewgonzalez@example.com,816.788.0177x1086,01/06/2025,Gold,Northeast
CUST04204,Timothy Williams,mitchellramsey@example.org,307-571-4210x5435,2025-05-19,Gold,South
CUST04205,Michelle Vance,kgraves@example.org,(791)708-0778,09/18/2025,Bronze,Midwest
CUST04206,Linda Gregory,willieleonard@example.org,,24-Sep-2024,Bronze,South
CUST04207,Jessica Conley,oyates@example.net,347.886.2646,09/25/2024,Bronze,Midwest
CUST04208,Amy Patel,morganjoel@example.org,,06-Apr-2026,Silver,West
CUST04209,Nicole Smith,zferguson@example.org,,2026-05-26,Bronze,Midwest
CUST04210,Tyler Scott,bjordan@example.org,470-408-2637x4646,27-Oct-2025,Silver,Northeast
CUST04211,Martin Green,kjackson@example.net,001-838-635-9301,2025-08-17,Gold,Midwest
CUST04212,Austin Matthews,timothy11@example.com,744-803-4287,2025-05-19,Bronze,West
CUST04213,Ashley Rodriguez,martinezpatrick@example.org,(279)712-6154,04/19/2025,Silver,West
CUST04214,Abigail Lawrence,,748.510.0334,12-Jan-2026,Silver,Midwest
CUST04215,Mark Collins,drewhamilton@example.net,911.457.9136x78953,18-Jun-2026,Silver,Northeast
CUST04216,Stephen Montgomery,icaldwell@example.com,217.629.7131x15825,03-Feb-2026,Silver,West
CUST04217,Clinton Hensley,dudleycody@example.net,001-628-582-9145x4705,11/30/2024,Gold,Northeast
CUST04218,Frank Park,james44@example.net,792.220.7810,03/04/2026,Bronze,Midwest
CUST04219,Melissa Harper,jessica08@example.net,,2025-12-22,Silver,West
CUST04220,Zachary Martin,richardsanchez@example.org,,2025-12-20,Silver,Northeast
CUST04221,Daniel Brooks,lisa34@example.net,256.679.4154,05/02/2025,Bronze,Northeast
CUST04222,Jacob Ortiz,cpeters@example.org,371.451.3006x34096,02-Apr-2026,Bronze,Midwest
CUST04223,Theresa Martin,gabrielatyler@example.com,681-457-9776,24-Nov-2024,Gold,West
CUST04224,Kathryn Johnson,davidsonsara@example.com,(452)230-3350x123,2026-02-22,Silver,West
CUST04225,Nicole Thornton,christina41@example.net,(282)721-2151x108,05/06/2026,Gold,Northeast
CUST04226,Robert Burke,matthewwall@example.net,,01/14/2025,Silver,South
CUST04227,Joshua Davis,david86@example.org,(789)421-7447x0749,10-Oct-2024,Bronze,Midwest
CUST04228,Lisa Guerrero,oross@example.net,860-707-6941,11/08/2025,Bronze,Midwest
CUST04229,Paul Jones,sarabailey@example.com,254.616.7853,2025-02-07,Bronze,Northeast
CUST04230,Richard Small,deanna81@example.net,,05/17/2026,Silver,West
CUST04231,Dana Taylor,katherine33@example.com,3858112748,10/12/2024,Bronze,West
CUST04232,Lori Richardson,,5564605999,02-Apr-2026,Silver,Northeast
CUST04233,Laura Saunders,zbrooks@example.org,+1-982-856-9028x7619,2026-01-30,Silver,South
CUST04234,Jonathan Cooke,smithdeborah@example.net,340.228.9936x5003,2025-07-23,Bronze,Northeast
CUST04235,Steven Hawkins,alexandria22@example.org,565.920.7748x60256,02/25/2026,Gold,West
CUST04236,Ann Vaughn,dosborn@example.net,+1-972-673-2855x779,2025-08-10,Bronze,South
CUST04237,Scott Boyd,,(428)861-9827,21-Jan-2026,Silver,South
CUST04238,Jamie Mendoza,katrinamontgomery@example.net,001-667-428-2419x78680,2025-07-20,Silver,Northeast
CUST04239,Michael Martin PhD,sbarron@example.org,001-441-895-4157x176,20-Aug-2025,Bronze,South
CUST04240,Christopher Ferguson,michaelpatterson@example.com,751-546-5998x31430,2024-10-24,Bronze,Northeast
CUST04241,Shelly Young,yolanda30@example.com,+1-386-954-8338x80671,2025-01-24,Gold,South
CUST04242,Bradley Garrison,vhanson@example.com,,2025-10-29,Bronze,Northeast
CUST04243,Thomas Wells,urios@example.org,609-775-8613x9347,18-Feb-2026,Silver,West
CUST04244,Anthony Torres,ryanmichael@example.org,5608307984,2024-12-17,Bronze,South
CUST04245,James Morris,gflores@example.com,+1-534-904-8693x841,2024-07-12,Bronze,Northeast
CUST04246,Alyssa Lin,loricannon@example.org,311-982-6060x682,09/25/2025,Gold,West
CUST04247,Denise Zuniga,xporter@example.com,442.805.0080x0018,05/17/2026,Silver,West
CUST04248,Cathy Mckay,gilbertalan@example.com,,02/28/2026,Bronze,South
CUST04249,Sonya Brady,aguilarlaura@example.org,726.263.4564,2025-10-06,Bronze,Northeast
CUST04250,Andrew Mendoza,linda59@example.org,(902)813-9520,04/19/2026,Gold,Midwest
CUST04251,Shelby Cooper,edwinfisher@example.org,+1-883-470-1577x4416,24-Sep-2024,Bronze,Northeast
CUST04252,Monica Robertson,timothy16@example.net,001-393-761-7568x26814,02/25/2025,Gold,Northeast
CUST04253,Brandon Phillips,ssmith@example.net,3174337591,07/20/2025,Bronze,West
CUST04254,Billy Wilson,,783.695.5701x60161,05/21/2026,Bronze,South
CUST04255,David Walton,joel09@example.com,(606)259-9954,08/05/2025,Bronze,Northeast
CUST04256,Kevin Stewart,diamondstone@example.org,+1-754-396-3083x9772,2026-06-29,Bronze,Northeast
CUST04257,Crystal Castro,john91@example.org,(763)698-6493,01/05/2025,Bronze,South
CUST04258,Karina West,kelly38@example.net,(723)940-9170,21-Jun-2026,Silver,West
CUST04259,Daniel Fox,jcrawford@example.net,,2024-10-24,Bronze,South
CUST04260,Willie Spears,cwarren@example.com,001-881-405-1314,2025-08-28,Gold,South
CUST04261,Christina Sims,nnewton@example.com,(687)323-6362x858,16-Sep-2024,Gold,West
CUST04262,Sarah Tucker,iwalker@example.com,+1-380-750-7451,2024-11-07,Silver,South
CUST04263,Benjamin Rose,zadkins@example.org,+1-400-830-0352x7517,09-Dec-2024,Silver,Midwest
CUST04264,Eric Pittman,shumphrey@example.net,760.402.9845,08-Feb-2026,Gold,Northeast
CUST04265,Paul Soto,vsawyer@example.org,401.589.1388x7217,2025-04-20,Bronze,West
CUST04266,James Allison,kimberly87@example.net,,2025-01-26,Gold,Midwest
CUST04267,Jesse Gonzalez,davidrussell@example.org,580-472-7435x856,02-Jul-2025,Platinum,West
CUST04268,Thomas Baker DDS,derrick05@example.org,(640)790-5083,08/11/2024,Silver,Midwest
CUST04269,Jodi Hall,franklinnicole@example.net,(492)452-6175x1541,12-May-2026,Gold,Northeast
CUST04270,Amanda Thomas,rubencurtis@example.org,+1-799-323-2398x744,2026-05-09,Silver,West
CUST04271,Brianna Fisher,hannamary@example.net,(560)776-4420x70771,2025-11-04,Silver,South
CUST04272,Michelle Odonnell,thompsonchristine@example.net,411-786-0542x31126,01/19/2026,Silver,Midwest
CUST04273,Jose Carlson,randall74@example.com,001-455-705-7519x434,18-Jan-2025,Bronze,South
CUST04274,Francis Smith,judy11@example.com,694-475-0465x3425,06/17/2026,Silver,South
CUST04275,Kristina Pena,robertjackson@example.com,+1-448-205-7968x7335,09/11/2024,Bronze,Northeast
CUST04276,Jordan Lin,williamsnicole@example.com,(730)928-6653x58189,09/25/2025,Bronze,South
CUST04277,Jeremy Miller,khawkins@example.net,585.651.5109,2025-04-21,Silver,Northeast
CUST04278,Anthony Li,greenelizabeth@example.net,327-327-4600,09/03/2024,Bronze,Midwest
CUST04279,Thomas Perry,mccannlaura@example.org,001-484-685-5793x9381,15-Jul-2024,Gold,West
CUST04280,Katherine Hughes,qhill@example.com,959-310-1452,29-May-2025,Bronze,Midwest
CUST04281,Adam Lopez,noblenatalie@example.org,,2025-07-03,Gold,South
CUST04282,Fred Solomon,charlessmith@example.com,001-917-435-5997x177,22-Mar-2026,Bronze,West
CUST04283,William Brown,aguirreteresa@example.com,001-453-245-4797,07/01/2025,Bronze,South
CUST04284,Taylor Simpson,barbara61@example.com,001-489-983-7501x4810,21-Jul-2024,Bronze,Midwest
CUST04285,Jennifer Hill,,(657)561-0527x2375,2026-04-20,Gold,Northeast
CUST04286,John Blanchard,wilsongeorge@example.net,5749869935,2025-12-07,Bronze,Midwest
CUST04287,Jillian Rodriguez,uyoder@example.net,+1-314-644-5032x3124,21-Feb-2026,Silver,Northeast
CUST04288,Carl Frazier MD,wardcarolyn@example.com,558-627-3720x4168,10/31/2024,Bronze,West
CUST04289,Shane Fitzpatrick,alicia00@example.com,2674087624,2025-08-12,Bronze,Northeast
CUST04290,Cindy Mcintosh,nunezian@example.org,285.428.9257,2025-12-02,Gold,Northeast
CUST04291,Jon Jones,michaelstrong@example.org,(877)231-7536x397,2024-12-08,Gold,Northeast
CUST04292,Scott Sawyer,christinaortiz@example.org,(798)933-6919,2024-09-17,Bronze,West
CUST04293,Victoria Smith,anthonyrichardson@example.com,915-789-6897x482,04/21/2026,Bronze,Midwest
CUST04294,Christine Sutton,wendydavis@example.net,+1-839-302-1573x2083,03/15/2026,Bronze,South
CUST04295,Cody Gordon,thomas11@example.org,001-382-504-8161,2024-12-30,Gold,Northeast
CUST04296,Kristin Parks PhD,timothy01@example.com,+1-896-571-9652,2026-03-14,Silver,South
CUST04297,Michael Russell,cmendez@example.org,(273)399-6662,11/26/2024,Silver,South
CUST04298,Andrea Moore,jennifermiddleton@example.org,+1-575-267-3508x22047,08-Sep-2024,Silver,Midwest
CUST04299,Kenneth Johnson,gramirez@example.net,(441)283-3567,06/11/2025,Bronze,Northeast
CUST04300,Amy Brewer,rodriguezjenna@example.org,001-242-372-2089x5809,03/20/2025,Bronze,Northeast
CUST04301,Julie Campbell,banderson@example.com,+1-667-336-4389,01/12/2026,Bronze,West
CUST04302,Hunter Meyer,tonicordova@example.org,(390)916-6515,08-Jan-2025,Bronze,Midwest
CUST04303,William Avila,emilyclark@example.net,(266)647-9846x50335,06-Apr-2025,Bronze,Midwest
CUST04304,Amber Barajas,floresdennis@example.com,(509)860-3075x856,18-Apr-2026,Silver,South
CUST04305,Brandi Morrow,,001-691-594-5763,26-Mar-2026,Gold,West
CUST04306,Patricia Jones,robertgamble@example.com,,24-Sep-2024,Bronze,South
CUST04307,Robert Espinoza,dbrewer@example.com,398-878-0187,2026-04-03,Bronze,Northeast
CUST04308,Vicki Rivers,debra05@example.com,(972)342-7420x7842,07-Jan-2026,Platinum,Midwest
CUST04309,Amy Gonzales,nicole64@example.net,(271)943-6489x36175,2025-11-15,Gold,South
CUST04310,Amy Moore,frostangela@example.org,+1-616-302-5334,2026-03-13,Bronze,Northeast
CUST04311,Ashley Smith,arthurwalker@example.org,960-292-2893,2025-12-23,Bronze,Midwest
CUST04312,Lori Tucker,sarahsanchez@example.org,001-733-400-2328,2024-09-26,Bronze,Northeast
CUST04313,Andrew Franco,,(841)674-8600,04-Feb-2026,Gold,South
CUST04314,Kayla Rodgers,shawn69@example.org,,07-Oct-2025,Gold,Midwest
CUST04315,Leslie Lin,stevenwillis@example.net,001-804-450-8202,30-May-2025,Silver,Northeast
CUST04316,Michael Henry,jason83@example.net,245.737.4012x6849,30-Apr-2025,Gold,South
CUST04317,Matthew Jenkins,sue31@example.org,983-582-7906x545,2025-01-09,Silver,Midwest
CUST04318,Erin Wilson,jesusjames@example.org,(625)723-0819x73349,2024-10-14,Bronze,Midwest
CUST04319,Henry Hernandez,dianabrown@example.org,,28-Apr-2025,Bronze,Midwest
CUST04320,Joseph Ingram DDS,newmankatrina@example.net,631-287-6395,07/18/2024,Silver,Northeast
CUST04321,Mrs. Brenda Mann,jcarrillo@example.net,(595)412-7057x02730,06/18/2026,Silver,West
CUST04322,Adam Johnson,skinnerdaniel@example.net,9093282103,01-Mar-2025,Silver,Northeast
CUST04323,Ashley Gordon,ronaldmitchell@example.org,562-942-9555,08/06/2024,Bronze,Northeast
CUST04324,Kevin Stewart,erik20@example.com,+1-932-783-7158,02/13/2025,Bronze,Northeast
CUST04325,Jennifer White,whitneymclean@example.com,(204)272-9484x2209,16-Sep-2024,Silver,South
CUST04326,Richard Garcia,richmondryan@example.org,+1-570-767-0430x241,07/23/2024,Bronze,Northeast
CUST04327,Alexis Adams,jamiehampton@example.com,315-618-1342x8815,05/18/2025,Bronze,Midwest
CUST04328,Latoya Humphrey,nguyensteven@example.net,001-699-315-5728x768,16-Jul-2025,Bronze,West
CUST04329,Cameron Peters,twilson@example.org,(524)434-1917x3959,09/06/2025,Bronze,West
CUST04330,Deborah Bradshaw,rogersluis@example.net,,2025-04-08,Silver,West
CUST04331,Angie White,smithkathryn@example.com,001-926-886-1084x47607,2025-11-11,Bronze,Midwest
CUST04332,Jason Case,jessewilcox@example.net,+1-489-785-2588x0496,10/30/2024,Bronze,Midwest
CUST04333,Mrs. Kristin Marks DDS,jeffrey53@example.org,001-931-635-2148x5751,19-Dec-2024,Bronze,South
CUST04334,Amy Holloway,landerson@example.com,001-831-245-7265x42586,02/18/2026,Bronze,Northeast
CUST04335,Tammy Buckley,tasha11@example.com,6818074525,2024-09-24,Bronze,Northeast
CUST04336,Olivia Clements,bob85@example.com,710-680-3061,2025-06-14,Silver,West
CUST04337,Francisco Medina,wrightsteven@example.org,001-211-894-2710x03666,30-Nov-2024,Bronze,West
CUST04338,Nicole Harvey,juarezbrandy@example.net,,13-Apr-2026,Silver,Midwest
CUST04339,Wayne Stevenson,varmstrong@example.com,,17-Oct-2025,Bronze,South
CUST04340,Laura Rodriguez,karenadams@example.com,001-650-590-1615x364,08-Jan-2026,Gold,Northeast
CUST04341,Daniel Odom,adamparker@example.com,001-520-382-3509x68888,2024-09-02,Bronze,West
CUST04342,Christina Hicks,qrussell@example.com,912-619-1706x221,01-Oct-2024,Bronze,Midwest
CUST04343,Morgan Gonzalez,smithjennifer@example.org,+1-590-329-1542x59428,2024-09-19,Silver,West
CUST04344,George Vasquez,mcculloughchristopher@example.net,442-336-0256x732,26-May-2025,Gold,Midwest
CUST04345,Nicholas Williams,maria40@example.net,643.268.8691,04-Dec-2024,Bronze,West
CUST04346,Jason Heath,mmcdaniel@example.org,001-509-603-8755x6761,11/10/2024,Silver,South
CUST04347,Corey Hill,joe04@example.com,742-672-0513,01-Feb-2026,Silver,South
CUST04348,Shane Sherman,schneiderchristopher@example.org,442.756.1962x32686,09/04/2024,Bronze,Midwest
CUST04349,John Wells,,+1-590-655-5908x48310,02/11/2025,Bronze,Midwest
CUST04350,Cindy Herman,sharon82@example.org,+1-376-481-2788x890,16-Oct-2024,Gold,South
CUST04351,Krystal Davis,kirkrobert@example.net,001-444-920-5203x06571,2025-03-16,Silver,Midwest
CUST04352,William Mcdowell,santoskim@example.org,436-304-9474,2025-01-18,Silver,South
CUST04353,Patrick Cardenas,shawncastro@example.net,+1-804-457-6922,17-Mar-2025,Bronze,South
CUST04354,Sheena Gill,castilloeric@example.com,(999)695-9053x04431,2026-03-09,Silver,South
CUST04355,Todd Norton,christine07@example.org,9975407339,2025-02-24,Gold,Midwest
CUST04356,Alexander Riley,elizabethhinton@example.net,(883)598-5914x69366,08/30/2025,Bronze,Midwest
CUST04357,Laura Williams,masonaaron@example.com,921.589.5141,19-Jan-2025,Silver,West
CUST04358,Jenna Hayes,gibsonjessica@example.com,250-275-6868x0477,09/02/2024,Bronze,West
CUST04359,Cheryl Gibbs,barbara87@example.org,001-713-692-1170,04/10/2025,Gold,Northeast
CUST04360,Ashley Hess,driley@example.net,001-338-592-6948,2025-10-30,Bronze,West
